,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
337,197274,0.664,0.318,0.303,0.000223,11,0.113,-15.572,0,0.0302,174.25400000000002,4,0.226
1577,285653,0.023,0.546,0.8140000000000001,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146
12324,234680,0.000607,0.527,0.812,0.0,2,0.368,-5.582999999999999,0,0.0328,131.89,4,0.491
17511,260464,0.1,0.667,0.33,0.747,4,0.0854,-6.876,1,0.0312,129.067,4,0.0396
15263,125200,0.952,0.5660000000000001,0.214,0.0,0,0.0984,-10.089,1,0.0441,154.75,4,0.5429999999999999
6941,310813,0.00737,0.634,0.8540000000000001,2.49e-06,11,0.0664,-3.444,1,0.0369,148.003,4,0.564
12378,190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0,0.0331,105.015,4,0.675
6015,295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
18676,205251,0.0266,0.715,0.569,0.00178,8,0.119,-6.745,1,0.0437,104.977,4,0.45
941,267733,0.0767,0.672,0.841,0.0,9,0.135,-5.992000000000001,0,0.0285,125.437,4,0.82
6521,223846,0.0632,0.623,0.493,0.0,5,0.104,-7.727,0,0.0338,81.01899999999999,4,0.594
1205,205333,0.0727,0.687,0.677,0.0,7,0.145,-6.299,1,0.0357,100.98,4,0.364
12234,174720,0.1669999999999999,0.7,0.96,0.00601,7,0.305,-4.885,1,0.0974,124.899,4,0.439
16452,187000,0.626,0.544,0.446,5.7100000000000006e-05,10,0.136,-9.957,0,0.0861,164.93,4,0.0891
12068,151062,0.4539999999999999,0.6509999999999999,0.573,0.0,1,0.155,-9.468,1,0.315,78.219,4,0.605
11843,198087,0.00294,0.956,0.544,0.0,1,0.104,-6.41,1,0.0822,104.011,4,0.127
9439,233066,0.253,0.612,0.695,1.28e-06,1,0.102,-6.016,1,0.143,116.073,4,0.4039999999999999
3437,192880,0.228,0.665,0.89,0.0,1,0.122,-2.39,1,0.1969999999999999,139.94299999999998,4,0.32
7109,210000,0.000323,0.634,0.804,0.0926,7,0.0643,-8.36,1,0.275,159.964,4,0.3989999999999999
1781,199533,0.504,0.691,0.581,0.0,1,0.244,-9.671,1,0.037,129.972,4,0.752
15988,269666,0.00801,0.856,0.609,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928
14915,167700,0.0101,0.523,0.888,0.0,9,0.134,-4.39,0,0.259,160.013,4,0.213
15346,324466,0.138,0.604,0.693,0.0,0,0.355,-6.289,0,0.031,165.447,4,0.901
15572,256720,0.239,0.65,0.669,0.0,3,0.0496,-6.399,0,0.419,175.695,4,0.757
2823,290733,0.831,0.607,0.3779999999999999,0.3989999999999999,4,0.0957,-18.354,1,0.0363,90.338,3,0.6609999999999999
18342,230640,0.0263,0.7659999999999999,0.563,0.6829999999999999,9,0.115,-7.516,0,0.0339,126.007,4,0.964
107,182224,0.149,0.871,0.563,0.0,10,0.0568,-8.329,0,0.0795,91.998,4,0.62
18725,199980,0.0755,0.693,0.674,1.42e-06,1,0.1939999999999999,-5.58,1,0.0626,128.096,4,0.316
6947,205000,0.305,0.8079999999999999,0.8690000000000001,0.0,7,0.0983,-6.971,1,0.0509,92.165,4,0.848
15871,181880,0.3779999999999999,0.7290000000000001,0.615,0.0,4,0.105,-4.238,1,0.0647,99.989,4,0.508
1826,287272,0.0618,0.8859999999999999,0.57,0.0,6,0.0586,-7.353,0,0.171,132.001,4,0.5379999999999999
566,241893,0.159,0.498,0.858,0.0,7,0.262,-5.259,0,0.0661,132.718,4,0.778
16358,217451,0.0255,0.634,0.779,0.00103,9,0.342,-6.607,1,0.0361,82.00299999999999,4,0.562
5840,169226,0.529,0.485,0.6609999999999999,0.0,7,0.632,-7.24,1,0.0338,133.858,4,0.8170000000000001
4197,278293,0.355,0.74,0.509,0.0963,6,0.1169999999999999,-6.971,1,0.0332,121.971,4,0.133
7714,206806,0.0559,0.7,0.913,0.0,7,0.353,-2.467,1,0.0617,94.009,4,0.755
11312,202620,0.205,0.626,0.88,0.0,9,0.128,-2.384,0,0.0504,95.079,4,0.534
4490,112291,0.000545,0.643,0.565,0.836,7,0.195,-3.718,0,0.0411,145.996,4,0.0722
16403,201666,0.0785,0.562,0.639,0.0014199999999999,8,0.35,-8.187999999999999,1,0.03,107.86,4,0.514
12595,158483,0.00155,0.667,0.858,0.897,7,0.1969999999999999,-4.504,0,0.0347,121.999,4,0.248
2657,290144,0.0368,0.625,0.916,0.0253,9,0.125,-5.861000000000001,1,0.0793,120.027,4,0.7709999999999999
3149,207454,0.304,0.7340000000000001,0.657,0.000785,4,0.247,-6.625,0,0.128,79.533,4,0.8140000000000001
14362,100571,0.782,0.889,0.325,0.586,1,0.298,-13.201,0,0.374,106.809,3,0.718
4439,235172,0.0161,0.637,0.0881,0.314,3,0.098,-26.984,0,0.113,174.079,4,0.168
6347,232010,0.122,0.5820000000000001,0.6659999999999999,0.0,11,0.168,-6.567,1,0.178,160.042,4,0.397
2798,279973,0.000416,0.31,0.8740000000000001,0.7120000000000001,1,0.0695,-11.889,1,0.152,131.717,4,0.096
141,261426,0.173,0.63,0.698,0.0,10,0.0789,-4.51,1,0.0244,94.023,4,0.529
12658,155866,0.4479999999999999,0.168,0.2239999999999999,0.799,10,0.0974,-18.379,1,0.0421,68.73100000000001,3,0.039
9665,184986,0.0552,0.573,0.911,9e-06,7,0.583,-4.322,1,0.111,106.011,4,0.568
3843,167346,0.44,0.573,0.5920000000000001,4.17e-06,7,0.0956,-6.724,1,0.13,144.408,5,0.7070000000000001
8091,188666,0.1119999999999999,0.722,0.901,0.0,11,0.0674,-3.66,0,0.105,143.401,4,0.963
7522,175774,0.0121,0.932,0.481,0.0004969999999999,1,0.0969999999999999,-9.499,0,0.162,142.078,4,0.1969999999999999
13834,370758,0.00715,0.6759999999999999,0.716,0.855,0,0.3329999999999999,-5.455,1,0.0418,144.985,4,0.327
4977,161626,0.7020000000000001,0.511,0.469,0.073,7,0.208,-9.713,1,0.0332,121.307,4,0.584
14914,228372,0.00202,0.525,0.957,3.25e-06,0,0.3329999999999999,-3.742,1,0.0689,97.445,4,0.456
649,324346,0.1689999999999999,0.608,0.604,0.000133,5,0.106,-12.285,1,0.0433,164.25400000000002,4,0.6729999999999999
17838,196320,0.299,0.815,0.784,0.0,9,0.0958,-4.423,1,0.0738,162.958,4,0.8320000000000001
5694,228884,0.134,0.6659999999999999,0.6779999999999999,0.000146,5,0.609,-6.0520000000000005,0,0.0603,101.551,4,0.873
11337,205946,0.0771,0.652,0.713,1.02e-05,8,0.144,-5.311,1,0.0368,100.023,4,0.152
12131,213517,0.248,0.626,0.785,1.82e-06,9,0.159,-4.756,1,0.0329,131.863,4,0.762
298,219026,0.326,0.396,0.473,0.000124,10,0.109,-7.67,0,0.0345,133.44899999999998,4,0.385
14609,203586,0.317,0.6920000000000001,0.5379999999999999,2.36e-06,4,0.295,-8.883,1,0.0324,108.011,4,0.969
18009,233297,0.0004769999999999,0.502,0.8170000000000001,0.0,0,0.153,-3.508,1,0.0447,90.024,4,0.617
13551,199230,0.0557,0.687,0.7659999999999999,0.00107,11,0.146,-6.08,1,0.054,94.973,4,0.303
16579,236293,0.154,0.5379999999999999,0.618,0.0,0,0.113,-11.734000000000002,1,0.0394,102.897,4,0.7609999999999999
14176,214289,0.191,0.687,0.792,0.0,5,0.1669999999999999,-2.749,1,0.0452,100.015,4,0.6709999999999999
9241,257042,0.104,0.778,0.615,0.000112,11,0.0797,-8.675,1,0.0397,116.534,4,0.769
6249,312232,0.0732,0.825,0.752,0.0,9,0.106,-6.8260000000000005,0,0.0537,113.95,4,0.391
6795,227253,0.0507,0.63,0.736,0.00244,10,0.109,-7.302,0,0.0384,137.94799999999998,4,0.919
14591,183533,0.596,0.847,0.92,0.0311,6,0.152,-1.713,0,0.0689,117.99,4,0.7929999999999999
3994,210466,0.000135,0.466,0.784,0.0,7,0.2189999999999999,-5.01,1,0.0345,150.08700000000002,4,0.534
6667,209355,0.0323,0.6709999999999999,0.8590000000000001,0.0,4,0.267,-3.922,0,0.0833,139.931,4,0.389
5220,167693,0.884,0.555,0.218,7.36e-05,10,0.289,-11.793,1,0.0319,111.584,4,0.612
14404,205520,0.161,0.7709999999999999,0.815,2.01e-05,1,0.1889999999999999,-5.422999999999999,0,0.0719,94.016,4,0.524
3553,134743,0.895,0.703,0.17,2.24e-06,11,0.124,-16.569000000000003,0,0.0468,144.066,4,0.735
3502,148706,0.0382,0.653,0.807,0.0,4,0.0791,-5.906000000000001,1,0.29,84.899,4,0.752
8738,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
8043,205000,0.156,0.715,0.76,1.7800000000000002e-05,5,0.625,-5.757999999999999,1,0.172,139.965,4,0.405
1294,185800,0.4539999999999999,0.4589999999999999,0.838,0.0,8,0.691,-5.759,1,0.212,77.627,4,0.563
18109,267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.582000000000001,0,0.0643,122.668,4,0.542
15324,392840,0.795,0.63,0.28,0.0402,0,0.132,-10.316,0,0.0471,97.536,4,0.511
3257,166932,0.8170000000000001,0.66,0.195,3.75e-05,9,0.1119999999999999,-11.354,0,0.0423,123.719,4,0.206
6405,188240,0.0838,0.742,0.8440000000000001,0.0,2,0.418,-6.441,1,0.111,113.371,4,0.85
6327,161963,0.0314,0.6809999999999999,0.768,0.0,6,0.0839,-4.356,0,0.0774,162.976,4,0.718
8003,218000,0.381,0.812,0.574,0.0,10,0.129,-8.405,0,0.392,144.03,4,0.38
1971,155333,0.314,0.635,0.672,5.03e-06,10,0.0718,-6.787999999999999,0,0.0637,166.903,4,0.895
5530,200706,0.431,0.598,0.732,3.31e-06,5,0.1,-5.098,1,0.0259,106.92,4,0.5489999999999999
12891,222026,0.000519,0.452,0.873,0.0,9,0.0592,-4.867,1,0.0613,80.473,4,0.433
11321,244960,0.414,0.748,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999
9926,299146,0.3,0.6970000000000001,0.503,0.000107,11,0.118,-9.147,0,0.0429,145.093,4,0.951
8005,217471,0.0914,0.654,0.815,2.59e-06,1,0.226,-5.292999999999999,1,0.315,135.082,4,0.43
1234,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
7111,147008,1.35e-05,0.725,0.3979999999999999,0.00962,7,0.0552,-8.152999999999999,1,0.0696,159.97299999999998,4,0.4679999999999999
18779,285866,0.946,0.3939999999999999,0.0826,0.00297,7,0.154,-12.172,1,0.0392,131.512,4,0.0932
9294,216373,0.0694,0.8109999999999999,0.46,0.0,2,0.13,-5.924,1,0.351,141.937,4,0.4
11414,146091,0.118,0.591,0.6809999999999999,0.0,7,0.172,-6.845,1,0.39,89.023,4,0.347
2847,232400,0.1969999999999999,0.627,0.802,0.784,0,0.4039999999999999,-8.432,1,0.0348,126.283,4,0.867
6422,248880,0.096,0.643,0.945,7.71e-06,0,0.495,-4.66,1,0.0779,120.723,4,0.526
6231,389489,0.123,0.72,0.7190000000000001,1.24e-06,7,0.0972,-5.144,1,0.1159999999999999,174.93200000000002,4,0.423
2957,228840,0.0319,0.5870000000000001,0.6779999999999999,0.16,1,0.1159999999999999,-8.651,0,0.0524,169.947,4,0.429
8291,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,1,0.0422,102.093,4,0.4039999999999999
10439,167234,0.266,0.8059999999999999,0.831,0.0,0,0.07,-2.399,1,0.0778,94.038,4,0.928
1079,214400,0.000972,0.526,0.762,0.0001159999999999,0,0.3379999999999999,-12.437,0,0.0342,136.203,4,0.505
2040,151666,0.482,0.669,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818
3520,370640,0.304,0.625,0.677,0.0,8,0.0985,-9.314,0,0.131,124.016,4,0.273
12804,287557,0.207,0.5329999999999999,0.8759999999999999,0.0,1,0.857,-4.041,1,0.324,76.0,4,0.119
4769,181913,0.645,0.547,0.289,0.0,0,0.148,-8.131,1,0.0348,104.851,3,0.213
16030,192933,0.456,0.705,0.347,0.000796,9,0.0515,-6.516,1,0.0502,72.916,4,0.535
18034,232526,0.000595,0.494,0.805,7.120000000000001e-05,1,0.0636,-6.437,1,0.0293,96.996,4,0.5710000000000001
5638,250840,0.161,0.684,0.8109999999999999,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
982,234133,0.0867,0.5920000000000001,0.865,3.53e-06,7,0.103,-3.1830000000000003,1,0.0282,124.278,4,0.659
4741,208214,0.0914,0.6559999999999999,0.514,0.0,5,0.0579999999999999,-5.27,1,0.0672,120.073,4,0.818
273,173946,0.27,0.491,0.8009999999999999,0.0,4,0.0665,-9.835,1,0.0361,160.109,4,0.971
1221,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999998,4,0.441
8364,207029,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.4579999999999999
12743,219552,0.0288,0.8029999999999999,0.648,0.0,4,0.0904,-9.185,0,0.198,131.925,4,0.5379999999999999
14198,200079,0.251,0.8009999999999999,0.765,0.0,2,0.235,-5.944,1,0.1669999999999999,150.002,4,0.405
10571,185030,0.89,0.498,0.3929999999999999,2.71e-06,6,0.132,-5.912000000000001,1,0.0273,89.71799999999999,4,0.2269999999999999
17081,260728,0.37,0.564,0.812,0.0,7,0.0972,-1.473,0,0.276,139.858,4,0.3929999999999999
14746,260853,0.0435,0.759,0.738,8.87e-05,9,0.23,-5.255,0,0.051,120.038,4,0.7709999999999999
9623,255737,0.0106,0.499,0.8809999999999999,0.0,11,0.0887,-5.577999999999999,1,0.0588,122.107,4,0.477
9519,208173,0.962,0.424,0.437,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
3862,128173,0.588,0.514,0.8909999999999999,0.000307,9,0.6970000000000001,-5.414,1,0.0861,152.482,4,0.838
15779,208733,0.133,0.568,0.6859999999999999,0.0,11,0.11,-4.901,0,0.0903,148.29399999999998,4,0.4
8731,181263,0.00104,0.922,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595
5461,210746,0.311,0.66,0.696,0.0,7,0.165,-8.971,1,0.033,120.898,4,0.773
4577,199973,0.0215,0.825,0.489,0.0,11,0.111,-9.32,1,0.263,96.99,4,0.4379999999999999
15245,185250,0.73,0.579,0.411,0.8,6,0.0945,-13.068,1,0.0329,79.988,1,0.125
17128,186904,0.2189999999999999,0.792,0.716,0.0,8,0.118,-3.726,1,0.283,142.218,4,0.655
17458,222441,0.262,0.745,0.7040000000000001,0.0,9,0.3329999999999999,-7.1370000000000005,1,0.146,100.031,4,0.489
10465,278333,0.151,0.77,0.6679999999999999,0.0,1,0.0838,-6.942,0,0.0399,99.16,4,0.94
4859,309428,0.899,0.684,0.231,0.935,7,0.114,-21.574,0,0.0391,140.017,4,0.0492
11137,85448,0.0497,0.677,0.211,0.898,2,0.0993,-12.762,1,0.0335,84.29299999999999,4,0.562
8564,216773,0.182,0.677,0.89,0.0,1,0.0826,-4.448,0,0.0418,97.012,4,0.764
4020,270293,0.00175,0.386,0.939,0.000579,8,0.215,-6.318,1,0.0631,151.873,4,0.4529999999999999
1552,241693,0.634,0.5660000000000001,0.664,0.0,4,0.1159999999999999,-5.303,0,0.0464,128.945,4,0.437
6894,267333,0.5489999999999999,0.467,0.831,0.0,10,0.95,-7.661,1,0.0683,137.355,4,0.547
522,256933,0.000692,0.512,0.947,0.114,9,0.0283,-5.659,0,0.0401,117.461,4,0.612
16307,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297000000000001,1,0.134,160.035,4,0.732
8488,181066,0.176,0.631,0.69,0.0,2,0.121,-6.676,1,0.0531,94.574,4,0.938
11825,155800,0.0893,0.8170000000000001,0.7490000000000001,0.0,1,0.1169999999999999,-6.948,1,0.221,147.967,4,0.677
16496,204150,0.0142,0.746,0.825,0.0107,1,0.121,-4.666,1,0.1689999999999999,152.914,4,0.584
11378,218440,0.163,0.774,0.748,0.0,4,0.0516,-5.478,0,0.0509,119.009,4,0.914
15373,292415,0.5479999999999999,0.64,0.62,0.000958,7,0.396,-12.153,1,0.0478,176.757,4,0.603
15771,223846,0.0632,0.623,0.493,0.0,5,0.104,-7.727,0,0.0338,81.01899999999999,4,0.594
14845,198880,1.53e-05,0.331,0.913,0.0225,5,0.131,-2.929,1,0.0367,207.838,4,0.818
4689,257200,0.0117,0.421,0.7909999999999999,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499
16624,230000,0.502,0.524,0.2739999999999999,0.257,6,0.0924,-13.931,1,0.295,167.998,4,0.342
1825,161832,0.0827,0.8009999999999999,0.5670000000000001,2.71e-05,8,0.099,-8.097999999999999,1,0.214,135.06,4,0.518
15449,217280,0.0345,0.773,0.413,0.0,6,0.09,-9.324,0,0.0673,115.869,4,0.215
11466,174940,0.488,0.934,0.359,8.290000000000001e-05,9,0.5670000000000001,-10.569,0,0.37,120.002,4,0.429
13926,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001
3410,160183,0.0267,0.626,0.8,0.000138,1,0.0623,-3.988,0,0.035,127.966,4,0.258
2289,522306,0.0416,0.3829999999999999,0.57,0.00683,10,0.746,-7.019,1,0.0318,114.147,4,0.183
4962,223880,0.6729999999999999,0.564,0.452,0.00105,4,0.0923,-8.588,1,0.0603,147.912,4,0.173
6506,217960,0.00825,0.478,0.6759999999999999,0.0,11,0.0583,-6.155,0,0.0708,148.039,4,0.416
3598,240000,0.0306,0.703,0.511,0.478,11,0.129,-13.04,0,0.0469,100.0,4,0.46
3703,233087,0.0232,0.89,0.633,0.000343,11,0.0993,-5.475,1,0.168,139.94799999999998,4,0.425
12750,186067,0.000633,0.743,0.522,0.0,8,0.1159999999999999,-7.999,1,0.113,88.959,4,0.245
1035,522760,0.0323,0.529,0.665,1.11e-06,0,0.068,-8.658,1,0.0997,80.821,4,0.618
9491,243706,0.0010199999999999,0.603,0.911,0.00985,6,0.0911,-3.883,0,0.0431,125.487,4,0.373
7357,295293,0.491,0.631,0.613,7.31e-05,0,0.215,-8.954,1,0.0411,115.289,4,0.2789999999999999
18226,186465,0.0011,0.71,0.875,0.358,1,0.205,-10.135,0,0.0376,116.018,4,0.357
8925,334263,0.711,0.595,0.718,0.0,11,0.157,-4.589,0,0.396,84.615,4,0.599
6047,246440,5.05e-05,0.462,0.84,6.47e-05,2,0.0893,-6.667000000000001,1,0.0346,75.542,4,0.805
6033,244586,0.04,0.523,0.769,0.0,4,0.136,-5.855,1,0.0269,136.162,4,0.8759999999999999
9029,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723
8683,147600,0.212,0.789,0.524,0.0,1,0.221,-7.942,0,0.273,138.064,4,0.3429999999999999
17642,195501,0.2189999999999999,0.5429999999999999,0.682,1.53e-06,3,0.085,-5.81,1,0.1119999999999999,179.972,4,0.424
73,162733,0.00397,0.812,0.748,0.0,5,0.174,-5.959,0,0.139,132.035,4,0.158
5069,142906,0.7240000000000001,0.547,0.523,0.0,9,0.103,-9.176,1,0.0572,169.59799999999998,4,0.89
11383,251088,0.406,0.72,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,0.742
6598,171813,1.02e-06,0.327,0.991,0.936,1,0.445,-4.263999999999999,1,0.0653,102.052,4,0.303
696,212013,0.0524,0.442,0.935,0.000307,9,0.188,-6.903,1,0.0424,151.44799999999998,4,0.514
51,175026,0.000295,0.5920000000000001,0.932,7.59e-05,6,0.138,-4.4910000000000005,0,0.0885,93.675,4,0.698
3734,194490,0.0818,0.78,0.784,0.0,7,0.623,-5.619,1,0.2,110.054,4,0.6659999999999999
1441,211696,0.245,0.396,0.292,0.0,5,0.173,-10.348,1,0.0324,95.16,4,0.316
3362,194400,0.625,0.648,0.442,0.0,4,0.757,-9.895,0,0.0487,157.702,4,0.962
13293,270471,0.956,0.429,0.3879999999999999,2.62e-05,7,0.254,-11.744000000000002,0,0.0329,145.417,3,0.601
6540,217822,0.172,0.635,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
6649,187973,0.128,0.4479999999999999,0.8170000000000001,0.0,10,0.105,-4.069,0,0.386,83.015,4,0.7090000000000001
18422,160000,0.191,0.6829999999999999,0.481,0.736,8,0.0907,-9.174,0,0.075,120.001,4,0.47
11535,265108,0.535,0.335,0.314,0.00517,8,0.295,-11.155,1,0.0411,122.446,4,0.0528
10896,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223
12294,200254,0.135,0.738,0.853,1.04e-06,10,0.0912,-4.526,0,0.0863,119.949,4,0.763
18819,179067,0.57,0.58,0.469,0.0122,4,0.193,-10.02,1,0.0332,152.86700000000002,4,0.56
17549,220839,0.00278,0.589,0.516,0.8909999999999999,4,0.0868,-11.915,0,0.0379,150.006,4,0.0791
8574,217746,0.387,0.4029999999999999,0.495,8.03e-06,10,0.147,-6.888,0,0.0312,132.91,4,0.38
15505,141920,0.67,0.7559999999999999,0.4579999999999999,0.0,6,0.275,-6.434,1,0.212,87.89299999999999,4,0.551
7982,182741,0.0783,0.975,0.535,0.0,1,0.107,-7.227,1,0.196,125.066,4,0.6709999999999999
11642,260320,0.0441,0.715,0.723,0.000834,7,0.102,-3.263,1,0.191,77.02,4,0.97
508,266013,0.412,0.693,0.528,0.00355,11,0.0563,-13.094,0,0.0855,124.573,4,0.3389999999999999
7377,222360,0.105,0.77,0.5670000000000001,0.0,2,0.125,-5.698,1,0.175,81.477,4,0.26
8289,214853,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489
1359,263573,0.7709999999999999,0.315,0.296,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436
10824,305546,0.578,0.853,0.405,0.858,4,0.093,-11.628,1,0.0484,122.007,3,0.0758
10525,239973,0.000183,0.536,0.772,0.0418,6,0.31,-6.581,1,0.0333,146.929,4,0.264
5354,183533,0.5479999999999999,0.6659999999999999,0.64,0.0,4,0.177,-13.945,1,0.0387,107.751,4,0.954
9480,239306,0.432,0.691,0.937,0.0546,10,0.102,-4.123,1,0.0391,136.995,4,0.8240000000000001
14160,203093,0.0004769999999999,0.2769999999999999,0.993,0.00221,1,0.207,-2.923,0,0.172,102.576,4,0.1969999999999999
12284,161906,0.141,0.725,0.523,0.034,2,0.162,-6.494,0,0.0373,120.0,4,0.326
4282,238173,0.0104,0.588,0.67,3.33e-06,0,0.3379999999999999,-6.439,1,0.0473,118.159,4,0.505
6960,206000,0.376,0.7609999999999999,0.634,0.0017699999999999,2,0.0452,-9.476,1,0.0371,106.043,4,0.8809999999999999
7422,163200,0.0834,0.868,0.84,0.0,8,0.3289999999999999,-6.557,1,0.175,100.028,4,0.439
1903,237920,0.0532,0.755,0.7440000000000001,1.25e-05,4,0.0263,-5.042,0,0.0996,97.923,4,0.8190000000000001
10404,274160,0.0025399999999999,0.6859999999999999,0.877,0.000977,0,0.0791,-5.2010000000000005,1,0.0373,117.01,4,0.396
12630,213442,0.00206,0.605,0.938,0.713,0,0.654,-4.622,1,0.062,124.015,4,0.416
4056,161128,0.221,0.688,0.642,0.0,4,0.2,-5.567,0,0.321,160.319,4,0.341
4227,242560,0.7909999999999999,0.346,0.3979999999999999,5.21e-05,9,0.154,-12.539,1,0.0366,86.05799999999999,4,0.381
14321,225483,0.299,0.8740000000000001,0.492,0.0,9,0.0983,-7.399,0,0.0604,127.067,4,0.5870000000000001
6851,138720,0.374,0.69,0.75,0.0,6,0.603,-6.449,1,0.0442,110.102,4,0.905
8668,225983,0.034,0.818,0.8029999999999999,0.0,1,0.153,-4.282,1,0.0797,106.97,4,0.632
1710,199000,0.0206,0.966,0.633,4.06e-06,2,0.0715,-6.392,1,0.1009999999999999,108.011,4,0.767
1030,173493,0.238,0.67,0.5579999999999999,0.0,2,0.106,-9.159,1,0.0251,80.51100000000001,4,0.63
6407,175346,0.0674,0.639,0.923,0.0,7,0.0879,-5.707999999999999,1,0.032,97.874,4,0.7609999999999999
4182,201160,0.427,0.612,0.4579999999999999,8.41e-06,0,0.103,-11.086,0,0.069,172.516,4,0.961
18454,227977,0.0751,0.602,0.64,0.0264,9,0.372,-6.424,0,0.0319,99.948,4,0.387
9094,224866,0.00282,0.823,0.745,0.000332,5,0.3229999999999999,-6.6370000000000005,0,0.247,91.919,4,0.58
5174,138146,0.221,0.492,0.3339999999999999,0.0,6,0.0852,-10.458,1,0.0305,136.547,4,0.6920000000000001
13467,179946,0.0959,0.731,0.8809999999999999,7.92e-06,2,0.172,-4.3180000000000005,1,0.136,103.129,4,0.612
2858,219306,0.0492,0.665,0.7659999999999999,0.3379999999999999,10,0.113,-9.454,0,0.0505,73.683,4,0.905
18546,289306,0.725,0.493,0.3779999999999999,4.26e-05,11,0.0923,-13.419,0,0.0426,183.018,4,0.0822
17390,181913,0.645,0.547,0.289,0.0,0,0.148,-8.131,1,0.0348,104.851,3,0.213
14326,205146,0.0443,0.755,0.575,0.0012699999999999,4,0.276,-8.392000000000001,0,0.0673,85.994,4,0.493
628,242678,0.764,0.5529999999999999,0.614,0.0,1,0.0811,-5.098,1,0.0306,136.628,4,0.345
325,164106,0.365,0.705,0.515,0.0,4,0.389,-9.343,1,0.0337,112.035,4,0.8029999999999999
13532,258846,0.389,0.644,0.493,0.0,7,0.154,-7.311,1,0.0258,122.999,4,0.1889999999999999
7192,206866,0.495,0.856,0.213,0.0223,9,0.107,-11.981,1,0.1,81.999,4,0.206
14654,284830,0.0969999999999999,0.564,0.7170000000000001,0.0,10,0.493,-6.403,0,0.397,117.489,5,0.423
431,290280,0.0338,0.5820000000000001,0.81,1.6800000000000002e-05,1,0.2019999999999999,-7.024,0,0.0396,151.006,4,0.875
17713,183135,0.525,0.722,0.519,0.000494,6,0.105,-10.018,1,0.2289999999999999,95.014,4,0.655
13294,239800,0.792,0.503,0.511,0.0,5,0.0968,-11.407,0,0.2269999999999999,171.03799999999998,3,0.929
16337,146374,0.32,0.6709999999999999,0.531,0.0,1,0.152,-5.901,0,0.141,159.947,4,0.223
6845,234093,0.16,0.5760000000000001,0.579,0.0,6,0.0777,-9.628,1,0.0769,106.978,4,0.947
14401,188733,0.1119999999999999,0.804,0.745,0.0,4,0.0924,-5.805,0,0.0744,95.024,4,0.512
15898,232453,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036,90.565,4,0.6659999999999999
3522,266017,0.09,0.6759999999999999,0.593,0.0,7,0.192,-11.663,0,0.413,138.735,4,0.287
2327,237320,0.0531,0.634,0.838,8.34e-06,2,0.0522,-5.363,1,0.0413,95.011,4,0.541
11381,247626,0.0306,0.607,0.649,2.46e-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505
12377,173840,0.00277,0.6729999999999999,0.71,0.0,8,0.55,-6.744,1,0.0324,110.017,4,0.54
12003,190931,0.423,0.665,0.6990000000000001,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585
17804,172440,0.14,0.911,0.597,0.0,11,0.1159999999999999,-6.517,0,0.273,142.036,4,0.315
4868,360000,0.813,0.56,0.104,0.8690000000000001,0,0.0714,-23.131,1,0.0315,119.951,4,0.039
9389,300663,0.126,0.373,0.906,0.00123,8,0.143,-6.75,0,0.0893,110.007,4,0.488
13862,245386,0.0117,0.838,0.7709999999999999,0.0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
16333,107906,0.0534,0.861,0.589,0.000124,10,0.111,-8.906,0,0.0526,128.958,4,0.36
